3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9,2.7,2.7
3.0,3.0,3.1,3.0,3.0,3.0,3.0,2.9,2.6,1.9,1.9
3.1,3.1,3.3,3.1,3.0,3.0,3.0,2.9,2.3,0.0,0.0
3.0,3.0,3.1,3.0,3.0,3.0,3.0,2.9,2.6,1.9,1.9
3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9,2.7,2.7
3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
